date,delivery_month,open_cny_per_ton,high_cny_per_ton,low_cny_per_ton,close_cny_per_ton,settlement_cny_per_ton,pre_settlement_cny_per_ton,volume_lots,open_interest_lots,open_interest_change,turnover
2019-09-12,1911,47240.0,47500.0,47010.0,47490,47250,47230,134652,220198,3954,
2019-09-16,1911,47960.0,47970.0,47530.0,47560,47690,47250,94932,218820,-1378,
2019-09-17,1911,47580.0,47620.0,47230.0,47340,47380,47690,124252,219502,682,
2019-09-18,1911,47150.0,47440.0,47030.0,47310,47250,47380,127248,222872,3370,
2019-09-19,1911,47100.0,47220.0,47030.0,47070,47130,47250,110658,223754,882,
2019-09-20,1911,47160.0,47220.0,47050.0,47130,47130,47130,85916,224280,526,
2019-09-23,1911,47140.0,47180.0,46850.0,46870,47030,47130,112904,217316,-6964,
2019-09-24,1911,46880.0,47260.0,46850.0,47120,47110,47030,111640,209636,-7680,
2019-09-25,1911,47160.0,47190.0,46950.0,47000,47050,47110,108694,209024,-612,
2019-09-26,1911,46950.0,47320.0,46940.0,47120,47120,47050,119034,201414,-7610,
2019-09-27,1911,47100.0,47120.0,46650.0,46920,46830,47120,130866,195524,-5890,
2019-09-30,1911,46960.0,47340.0,46830.0,47250,47110,46830,130862,189614,-5910,
2019-10-08,1911,46830.0,46970.0,46750.0,46770,46880,47110,81262,191516,1902,
2019-10-09,1911,46650.0,46750.0,46520.0,46600,46650,46880,99126,192544,1028,
2019-10-10,1912,46560.0,46720.0,46500.0,46700,46600,46670,89330,210806,11044,
2019-10-11,1912,46830.0,47070.0,46700.0,46910,46920,46600,137142,211746,940,
2019-10-14,1912,47000.0,47210.0,46920.0,46970,47050,46920,154220,223988,12242,
2019-10-15,1912,46800.0,47060.0,46730.0,46960,46940,47050,118430,227710,3722,
2019-10-16,1912,46950.0,46980.0,46750.0,46750,46880,46940,101484,230542,2832,
2019-10-17,1912,46540.0,46720.0,46530.0,46650,46630,46880,105468,236596,6054,
2019-10-18,1912,46750.0,46950.0,46570.0,46570,46710,46630,120310,236360,-236,
2019-10-21,1912,47060.0,47180.0,46960.0,47020,47070,46710,171512,224038,-12322,
2019-10-22,1912,47200.0,47220.0,47060.0,47120,47140,47070,104472,223820,-218,
2019-10-23,1912,47080.0,47210.0,46910.0,46930,47040,47140,109752,224948,1128,
2019-10-24,1912,47020.0,47490.0,47010.0,47360,47310,47040,205300,227330,2382,
2019-10-25,1912,47480.0,47570.0,47260.0,47390,47360,47310,127902,223990,-3340,
2019-10-28,1912,47440.0,47670.0,47330.0,47430,47480,47360,136876,228020,4030,
2019-10-29,1912,47510.0,47590.0,47320.0,47340,47440,47480,90468,225278,-2742,
2019-10-30,1912,47440.0,47610.0,47390.0,47510,47510,47440,108792,227878,2600,
2019-10-31,1912,47460.0,47580.0,47250.0,47330,47370,47510,120708,214220,-13658,
2019-11-01,1912,47130.0,47210.0,46780.0,47120,47010,47370,164794,198560,-15660,
2019-11-04,1912,47030.0,47120.0,46940.0,47040,47020,47010,73194,197072,-1488,
2019-11-05,1912,47060.0,47270.0,47020.0,47250,47160,47020,79978,194910,-2162,
2019-11-06,1912,47300.0,47630.0,47160.0,47190,47370,47160,118704,191240,-3670,
2019-11-07,2001,47380.0,47420.0,47160.0,47250,47270,47460,78404,177474,4570,
2019-11-08,2001,47450.0,47620.0,47330.0,47340,47450,47270,123526,177384,-90,
2019-11-11,2001,47440.0,47450.0,47150.0,47170,47260,47450,107900,173284,-4100,
2019-11-12,2001,47120.0,47330.0,47120.0,47270,47210,47260,103628,181034,7750,
2019-11-13,2001,47060.0,47120.0,46970.0,47030,47040,47210,117050,194458,13424,
2019-11-14,2001,46980.0,47080.0,46850.0,47030,46980,47040,118708,202024,7566,
2019-11-15,2001,47050.0,47060.0,46700.0,46930,46870,46980,122646,207336,5312,
2019-11-18,2001,46890.0,47030.0,46750.0,46980,46900,46870,91148,210710,3374,
2019-11-19,2001,46940.0,46980.0,46790.0,46890,46860,46900,95720,215004,4294,
2019-11-20,2001,46940.0,47240.0,46900.0,47050,47120,46860,143922,213068,-1936,
2019-11-21,2001,47180.0,47240.0,46980.0,47110,47100,47120,99816,209436,-3632,
2019-11-22,2001,46940.0,47010.0,46840.0,46870,46900,47100,113266,219294,9858,
2019-11-25,2001,47010.0,47180.0,46950.0,47100,47070,46900,116940,215450,-3844,
2019-11-26,2001,47180.0,47220.0,47010.0,47070,47090,47070,83032,212682,-2768,
2019-11-27,2001,47140.0,47410.0,47100.0,47380,47270,47090,165848,222726,10044,
2019-11-28,2001,47480.0,47520.0,47290.0,47350,47390,47270,107478,222580,-146,
2019-11-29,2001,47290.0,47370.0,47200.0,47320,47280,47390,84278,210438,-12142,
2019-12-02,2001,47260.0,47380.0,47060.0,47300,47230,47280,99282,203326,-7112,
2019-12-03,2001,47250.0,47250.0,47040.0,47080,47100,47230,93878,197074,-6252,
2019-12-04,2001,46980.0,47120.0,46910.0,46980,46980,47100,91244,196966,-108,
2019-12-05,2001,47030.0,47290.0,47030.0,47200,47160,46980,76992,192648,-4318,
2019-12-06,2001,47250.0,47370.0,47180.0,47320,47280,47160,67804,188640,-4008,
2019-12-09,2002,47360.0,48470.0,47340.0,48440,48030,47370,291252,225912,61334,
2019-12-10,2002,48350.0,48800.0,48290.0,48690,48580,48030,256536,266810,40898,
2019-12-11,2002,48750.0,49060.0,48590.0,49000,48800,48580,220182,284916,18106,
2019-12-12,2002,48980.0,49360.0,48950.0,49030,49160,48800,221996,281032,-3884,
2019-12-13,2002,49000.0,49380.0,48800.0,49010,49040,49160,270158,280192,-840,
2019-12-16,2002,49040.0,49210.0,48690.0,49100,48950,49040,273326,279680,-512,
2019-12-17,2002,49180.0,49460.0,49100.0,49260,49250,48950,191946,286022,6342,
2019-12-18,2002,49250.0,49300.0,49000.0,49070,49120,49250,114340,281014,-5008,
2019-12-19,2002,49200.0,49200.0,48860.0,49110,49040,49120,119846,282734,1720,
2019-12-20,2002,49150.0,49560.0,48940.0,49030,49230,49040,216248,271088,-11646,
2019-12-23,2002,49070.0,49140.0,48870.0,49050,49020,49230,128768,266254,-4834,
2019-12-24,2002,49110.0,49640.0,48970.0,49590,49290,49020,200750,281894,15640,
2019-12-25,2002,49500.0,49710.0,49390.0,49600,49530,49290,133218,284464,2570,
2019-12-26,2002,49640.0,49940.0,49450.0,49650,49640,49530,154242,284310,-154,
2019-12-27,2002,49660.0,49820.0,49590.0,49730,49690,49640,125240,284388,78,
2019-12-30,2002,49590.0,49610.0,49230.0,49510,49440,49690,185304,265760,-18628,
2019-12-31,2002,49420.0,49490.0,49110.0,49150,49280,49440,144680,239454,-26306,
2020-01-02,2002,49120.0,49340.0,49120.0,49230,49240,49280,42747,110353,-9374,
2020-01-03,2003,49220.0,49250.0,48870.0,48900,49070,49390,81773,107465,-4156,
2020-01-06,2003,48580.0,49010.0,48560.0,48760,48810,49070,85974,112759,5294,
2020-01-07,2003,48710.0,49020.0,48710.0,49010,48880,48810,57599,119226,6467,
2020-01-08,2003,48860.0,48980.0,48640.0,48860,48810,48880,82785,122405,3179,
2020-01-09,2003,48910.0,49170.0,48830.0,48960,48980,48810,78060,128312,5907,
2020-01-10,2003,48910.0,49050.0,48850.0,49010,48940,48980,48262,134555,6243,
2020-01-13,2003,48890.0,49230.0,48710.0,48940,48920,48940,84452,135429,874,
2020-01-14,2003,48850.0,49380.0,48820.0,49310,49180,48920,99744,142706,7277,
2020-01-15,2003,49300.0,49610.0,49180.0,49260,49370,49180,78508,141576,-1130,
2020-01-16,2003,49260.0,49400.0,49160.0,49200,49270,49370,52450,141900,324,
2020-01-17,2003,49450.0,49550.0,49130.0,49250,49330,49270,77143,140603,-1297,
2020-01-20,2003,49300.0,49330.0,48970.0,49100,49120,49330,65995,138502,-2101,
2020-01-21,2003,49080.0,49080.0,48300.0,48420,48630,49120,97077,127620,-10882,
2020-01-22,2003,48450.0,48650.0,48280.0,48540,48480,48630,56978,121551,-6069,
2020-01-23,2003,48340.0,48380.0,47960.0,48020,48160,48480,58176,114727,-6824,
2020-02-03,2003,44780.0,45250.0,44780.0,45040,45010,48160,89818,107064,-7663,
2020-02-04,2003,44750.0,45290.0,44680.0,45260,45060,45010,53234,107815,751,
2020-02-05,2004,45200.0,45780.0,45140.0,45690,45540,45210,49349,77415,5408,
2020-02-06,2004,45750.0,46330.0,45750.0,46160,46070,45540,47408,82249,4834,
2020-02-07,2004,45960.0,46050.0,45720.0,45830,45850,46070,41451,83992,1743,
2020-02-10,2004,45420.0,45720.0,45390.0,45560,45610,45850,47469,91642,7650,
2020-02-11,2004,45610.0,45850.0,45610.0,45720,45740,45610,52156,94708,3066,
2020-02-12,2004,45740.0,45880.0,45640.0,45710,45770,45740,37885,95866,1158,
2020-02-13,2004,45740.0,46020.0,45740.0,45890,45880,45770,50093,103717,7851,
2020-02-14,2004,46080.0,46130.0,46000.0,46120,46050,45880,33360,104843,1126,
2020-02-17,2004,46030.0,46500.0,46010.0,46490,46240,46050,55996,110751,5908,
2020-02-18,2004,46420.0,46440.0,46240.0,46270,46310,46240,43655,110530,-221,
2020-02-19,2004,46300.0,46540.0,46220.0,46400,46380,46310,39541,112056,1526,
2020-02-20,2004,46380.0,46570.0,46230.0,46430,46390,46380,63893,113171,1115,
2020-02-21,2004,46250.0,46330.0,45980.0,45990,46200,46390,62210,115952,2781,
2020-02-24,2004,45920.0,46040.0,45710.0,46000,45880,46200,75484,117756,1804,
2020-02-25,2004,46040.0,46040.0,45670.0,45950,45870,45880,62341,121748,3992,
2020-02-26,2004,45680.0,45770.0,45570.0,45630,45670,45870,55268,122461,713,
2020-02-27,2004,45620.0,45650.0,45430.0,45440,45530,45670,54248,126637,4176,
2020-02-28,2004,45350.0,45350.0,44240.0,44390,44810,45530,119804,128432,1795,
2020-03-02,2004,44530.0,45300.0,44370.0,45230,45010,44810,80877,123662,-4770,
2020-03-03,2004,45610.0,45990.0,45480.0,45620,45640,45010,53516,123145,-517,
2020-03-04,2005,45460.0,45530.0,45330.0,45420,45410,45780,49286,103130,3627,
2020-03-05,2005,45400.0,45550.0,45350.0,45460,45480,45410,39600,107169,4039,
2020-03-06,2005,45150.0,45200.0,44970.0,45010,45080,45480,49938,109222,2053,
2020-03-09,2005,44050.0,44110.0,43500.0,43890,43880,45080,96985,112389,3167,
2020-03-10,2005,44370.0,44920.0,44310.0,44710,44570,43880,73394,115259,2870,
2020-03-11,2005,44570.0,44750.0,44260.0,44290,44550,44570,52990,120719,5460,
2020-03-12,2005,43640.0,43820.0,43180.0,43450,43520,44550,99279,123190,2471,
2020-03-13,2005,43250.0,43760.0,42740.0,43650,43300,43520,131506,121115,-2075,
2020-03-16,2005,43340.0,43600.0,42600.0,42630,43240,43300,98132,123968,2853,
2020-03-17,2005,42800.0,43020.0,42130.0,42630,42520,43240,120081,119309,-4659,
2020-03-18,2005,41570.0,41770.0,39960.0,39960,41290,42520,116615,123679,4370,
2020-03-19,2005,38770.0,38770.0,37570.0,37570,37980,41290,20498,119128,-4551,
2020-03-20,2005,37980.0,39250.0,37560.0,38910,38380,37980,220388,110284,-8844,
2020-03-23,2005,37000.0,37250.0,35300.0,37200,36630,38380,206648,110033,-251,
2020-03-24,2005,38370.0,38900.0,37520.0,38200,38150,36630,157665,109290,-743,
2020-03-25,2005,38960.0,39390.0,38540.0,39360,38910,38150,149743,109809,519,
2020-03-26,2005,39300.0,39320.0,38800.0,38870,39080,38910,97500,110243,434,
2020-03-27,2005,39080.0,39320.0,38700.0,39180,39040,39080,113036,112966,2723,
2020-03-30,2005,38680.0,38930.0,38310.0,38720,38600,39040,98872,112746,-220,
2020-03-31,2005,39160.0,39600.0,39120.0,39150,39300,38600,75492,110825,-1921,
2020-04-01,2005,39490.0,39680.0,38820.0,39000,39250,39300,78286,110620,-205,
2020-04-02,2005,38960.0,39800.0,38570.0,39650,39120,39250,101287,108853,-1767,
2020-04-03,2005,39720.0,40120.0,39440.0,39930,39730,39120,76583,104726,-4127,
2020-04-07,2005,40330.0,40940.0,40210.0,40600,40650,39730,74012,105435,709,
2020-04-08,2005,40310.0,41020.0,40140.0,40810,40620,40650,76448,104076,-1359,
2020-04-09,2005,40980.0,41180.0,40690.0,40800,40840,40620,49848,103626,-450,
2020-04-10,2006,40580.0,41820.0,40580.0,41720,41180,40770,76795,104654,3557,
2020-04-13,2006,41280.0,41930.0,41250.0,41780,41710,41180,86194,108078,3424,
2020-04-14,2006,41920.0,41970.0,41570.0,41750,41790,41710,73802,111560,3482,
2020-04-15,2006,41790.0,41820.0,41330.0,41560,41590,41790,73988,114666,3106,
2020-04-16,2006,41390.0,41670.0,41320.0,41560,41490,41590,56614,113717,-949,
2020-04-17,2006,41800.0,44800.0,41790.0,42280,42200,41490,87288,114066,349,
2020-04-20,2006,42020.0,42630.0,42010.0,42330,42400,42200,77119,114997,931,
2020-04-21,2006,41860.0,42160.0,41400.0,41440,41710,42400,118355,115157,160,
2020-04-22,2006,41200.0,41370.0,40350.0,41090,40830,41710,140104,121864,6707,
2020-04-23,2006,41300.0,42020.0,41250.0,41950,41710,40830,118615,114554,-7310,
2020-04-24,2006,41910.0,41980.0,41620.0,41780,41810,41710,76597,112585,-1969,
2020-04-27,2006,42420.0,42880.0,42240.0,42490,42560,41810,98382,114703,2118,
2020-04-28,2006,42300.0,42470.0,42130.0,42300,42300,42560,71273,113090,-1613,
2020-04-29,2006,42410.0,42720.0,42380.0,42510,42570,42300,66506,112964,-126,
2020-04-30,2006,42780.0,42980.0,42650.0,42940,42830,42570,61853,112411,-553,
2020-05-06,2006,42320.0,42780.0,42310.0,42720,42560,42830,60410,111746,-665,
2020-05-07,2006,42790.0,43120.0,42610.0,43110,42790,42560,73904,113530,1784,
2020-05-08,2006,43290.0,43610.0,43000.0,43510,43330,42790,79567,113445,-85,
2020-05-11,2006,43650.0,43950.0,43420.0,43500,43660,43330,73466,116449,3004,
2020-05-12,2006,43250.0,43450.0,43040.0,43040,43280,43660,80202,115191,-1258,
2020-05-13,2006,43200.0,43430.0,42680.0,43060,42980,43280,77990,115183,-8,
2020-05-14,2006,43160.0,43250.0,42800.0,42910,43010,42980,60819,112825,-2358,
2020-05-15,2007,42450.0,43170.0,42320.0,42940,42810,42820,85454,100406,-1067,
2020-05-18,2007,42750.0,43220.0,42580.0,43120,42910,42810,79596,102419,2013,
2020-05-19,2007,43480.0,44030.0,43390.0,43690,43620,42910,92635,105560,3141,
2020-05-20,2007,43650.0,43920.0,43490.0,43730,43700,43620,81689,109400,3840,
2020-05-21,2007,43890.0,44500.0,43750.0,44150,44200,43700,107082,112770,3370,
2020-05-22,2007,44270.0,44410.0,43240.0,43260,43730,44200,146826,108507,-4263,
2020-05-25,2007,43330.0,43680.0,43210.0,43650,43450,43730,89226,103260,-5247,
2020-05-26,2007,43780.0,43940.0,43660.0,43860,43800,43450,70689,105051,1791,
2020-05-27,2007,44060.0,44110.0,43500.0,43640,43850,43800,99314,104192,-859,
2020-05-28,2007,43600.0,43850.0,43320.0,43700,43620,43850,105554,103120,-1072,
2020-05-29,2007,43760.0,44050.0,43580.0,43940,43810,43620,92379,102888,-232,
2020-06-01,2007,44080.0,44650.0,43900.0,44600,44250,43810,106250,106381,3493,
2020-06-02,2007,44360.0,44800.0,44210.0,44560,44550,44250,98301,103316,-3065,
2020-06-03,2007,44790.0,45100.0,44720.0,44830,44900,44550,91520,101740,-1576,
2020-06-04,2007,45020.0,45050.0,44570.0,44720,44790,44900,84873,101361,-379,
2020-06-05,2007,44770.0,45260.0,44760.0,45220,45000,44790,90561,104252,2891,
2020-06-08,2007,45520.0,45960.0,45430.0,45800,45710,45000,118155,102272,-1980,
2020-06-09,2007,45960.0,46490.0,45750.0,46250,46130,45710,110149,103054,782,
2020-06-10,2007,46250.0,46980.0,45970.0,46830,46600,46130,116064,104194,1140,
2020-06-11,2007,47270.0,47600.0,46640.0,46950,47220,46600,171994,101585,-2609,
2020-06-12,2007,46800.0,47150.0,46070.0,46840,46690,47220,152083,100770,-815,
2020-06-15,2007,46860.0,47330.0,46240.0,46280,46730,46690,184390,102014,1244,
2020-06-16,2007,46290.0,47270.0,46190.0,47150,46770,46730,134519,102162,148,
2020-06-17,2007,47250.0,47250.0,46450.0,46770,46780,46770,135891,97130,-5032,
2020-06-18,2007,46870.0,47020.0,46780.0,46920,46900,46780,85735,92343,-4787,
2020-06-19,2008,46920.0,47680.0,46750.0,47680,47190,46760,108941,104821,12067,
2020-06-22,2008,47900.0,47930.0,47150.0,47470,47540,47190,134352,107189,2368,
2020-06-23,2008,47630.0,47870.0,47330.0,47850,47640,47540,140596,112170,4981,
2020-06-24,2008,47900.0,47940.0,47540.0,47860,47760,47640,97971,112639,469,
2020-06-29,2008,48050.0,48590.0,48030.0,48380,48350,47760,101302,120364,7725,
2020-06-30,2008,48350.0,48800.0,48270.0,48790,48560,48350,105873,124357,3993,
2020-07-01,2008,48950.0,49380.0,48770.0,49350,49100,48560,152479,129245,4888,
2020-07-02,2008,48980.0,49570.0,48910.0,49410,49250,49100,146548,127983,-1262,
2020-07-03,2008,49300.0,49390.0,48840.0,48900,49140,49250,146952,121533,-6450,
2020-07-06,2008,48900.0,49220.0,48480.0,49040,48890,49140,129453,117013,-4520,
2020-07-07,2008,49300.0,49620.0,49140.0,49360,49390,48890,118738,114318,-2695,
2020-07-08,2008,49300.0,49970.0,49200.0,49800,49660,49390,120235,118032,3714,
2020-07-09,2008,49920.0,50800.0,49890.0,50700,50370,49660,144126,120798,2766,
2020-07-10,2008,50750.0,50800.0,50200.0,50500,50500,50370,153202,115579,-5219,
2020-07-13,2008,50860.0,53520.0,50760.0,52880,52360,50500,271916,114671,-908,
2020-07-14,2008,52560.0,53100.0,51820.0,52210,52400,52360,189892,107843,-6828,
2020-07-15,2008,52420.0,52730.0,52110.0,52210,52410,52400,147028,108354,511,
2020-07-16,2008,52280.0,52360.0,50640.0,50710,51280,52410,234458,97493,-10861,
2020-07-17,2008,51080.0,51770.0,51050.0,51430,51430,51280,140235,92440,-5053,
2020-07-20,2008,51540.0,51700.0,51160.0,51300,51400,51430,108579,88237,-4203,
2020-07-21,2009,51320.0,52310.0,51190.0,51870,51860,51370,142309,113045,1014,
2020-07-22,2009,52060.0,52830.0,52000.0,52410,52430,51860,149303,119828,6783,
2020-07-23,2009,52100.0,52100.0,51360.0,51970,51740,52430,172219,117638,-2190,
2020-07-24,2009,51830.0,52470.0,51060.0,51220,51800,51740,198590,113180,-4458,
2020-07-27,2009,51420.0,52040.0,51360.0,51600,51670,51800,152381,113016,-164,
2020-07-28,2009,51400.0,52250.0,51280.0,51520,51700,51670,167004,114804,1788,
2020-07-29,2009,51400.0,51990.0,51380.0,51880,51770,51700,126507,120216,5412,
2020-07-30,2009,51760.0,52170.0,51560.0,51690,51830,51770,142028,122527,2311,
2020-07-31,2009,51590.0,51950.0,51190.0,51820,51640,51830,176783,118759,-3768,
2020-08-03,2009,51500.0,51570.0,50210.0,51050,51060,51640,178441,125420,6661,
2020-08-04,2009,51500.0,51970.0,51380.0,51540,51690,51060,125658,119893,-5527,
2020-08-05,2009,51380.0,51640.0,51240.0,51350,51410,51690,108968,119304,-589,
2020-08-06,2009,51280.0,51890.0,51200.0,51400,51550,51410,138596,119621,317,
2020-08-07,2009,51470.0,51720.0,51020.0,51300,51430,51550,116790,119571,-50,
2020-08-10,2009,51230.0,51290.0,49580.0,50230,50310,51430,215542,118878,-693,
2020-08-11,2009,50980.0,51100.0,50310.0,50340,50750,50310,126403,114343,-4535,
2020-08-12,2009,50340.0,50690.0,49500.0,49870,50060,50750,172915,110288,-4055,
2020-08-13,2009,50310.0,50920.0,50020.0,50410,50480,50060,120343,106166,-4122,
2020-08-14,2009,50210.0,50220.0,49460.0,50100,49890,50480,142788,106431,265,
2020-08-17,2009,50410.0,50750.0,50040.0,50730,50390,49890,94851,103680,-2751,
2020-08-18,2009,50770.0,51370.0,50740.0,50830,51030,50390,101530,99376,-4304,
2020-08-19,2010,51400.0,52580.0,51300.0,52260,51990,51060,172377,115644,15079,
2020-08-20,2010,52610.0,52740.0,51800.0,52040,52310,51990,152702,117780,2136,
2020-08-21,2010,52160.0,52280.0,51570.0,51800,51970,52310,126839,115980,-1800,
2020-08-24,2010,51200.0,51560.0,51020.0,51540,51260,51970,115553,111617,-4363,
2020-08-25,2010,51450.0,51540.0,51030.0,51130,51280,51260,88666,109686,-1931,
2020-08-26,2010,51240.0,51490.0,51020.0,51440,51300,51280,87542,110009,323,
2020-08-27,2010,51650.0,51730.0,51380.0,51490,51520,51300,73013,110986,977,
2020-08-28,2010,51600.0,52030.0,51170.0,51990,51720,51520,140507,114822,3836,
2020-08-31,2010,52000.0,52230.0,51810.0,51980,51990,51720,96530,117479,2657,
2020-09-01,2010,52030.0,53050.0,52010.0,52990,52450,51990,127094,129744,12265,
2020-09-02,2010,52700.0,52820.0,51700.0,52070,52190,52450,159982,119423,-10321,
2020-09-03,2010,51960.0,52170.0,51640.0,51760,51910,52190,110112,117414,-2009,
2020-09-04,2010,51620.0,51800.0,50850.0,51650,51400,51910,153286,114769,-2645,
2020-09-07,2010,51880.0,52840.0,51730.0,52240,52260,51400,168908,113928,-841,
2020-09-08,2010,52530.0,52700.0,52320.0,52590,52520,52260,92327,114648,720,
2020-09-09,2010,52060.0,52300.0,51520.0,51830,51890,52520,150155,110683,-3965,
2020-09-10,2010,52100.0,52320.0,51630.0,51700,52060,51890,93311,110935,252,
2020-09-11,2010,51900.0,52190.0,51200.0,51680,51620,52060,141949,109388,-1547,
2020-09-14,2010,51890.0,52530.0,51700.0,52120,52070,51620,134813,110284,896,
2020-09-15,2010,52160.0,52320.0,51950.0,52160,52140,52070,82244,109979,-305,
2020-09-16,2010,52200.0,52240.0,51570.0,51710,51810,52140,112254,103611,-6368,
2020-09-17,2010,51670.0,51840.0,51300.0,51330,51490,51810,102712,100420,-3191,
2020-09-18,2010,51500.0,52350.0,51330.0,52320,51990,51490,121266,92983,-7437,
2020-09-21,2010,52010.0,52780.0,51870.0,52160,52260,51990,100777,86276,-6707,
2020-09-22,2011,52310.0,52310.0,51100.0,51810,51750,52300,146539,93779,-550,
2020-09-23,2011,52200.0,52240.0,50960.0,51460,51570,51750,167233,105089,11310,
2020-09-24,2011,51020.0,51390.0,50430.0,50640,50840,51570,237913,112206,7117,
2020-09-25,2011,50370.0,51170.0,49980.0,51040,50560,50840,211416,112046,-160,
2020-09-28,2011,50800.0,51350.0,50470.0,51220,50890,50560,157535,108147,-3899,
2020-09-29,2011,51180.0,51450.0,50840.0,50940,51050,50890,131521,106448,-1699,
2020-09-30,2011,50670.0,51300.0,50600.0,50930,50940,51050,143178,103500,-2948,
2020-10-09,2011,51470.0,51680.0,51260.0,51440,51430,50940,63402,103548,48,
2020-10-12,2011,51630.0,51640.0,50820.0,51520,51320,51430,138772,108202,4654,
2020-10-13,2011,51680.0,51870.0,51340.0,51360,51510,51320,92311,107861,-341,
2020-10-14,2011,51300.0,51560.0,51140.0,51540,51310,51510,122598,108756,895,
2020-10-15,2011,51390.0,51430.0,51080.0,51260,51240,51310,120308,107577,-1179,
2020-10-16,2011,51140.0,51800.0,51010.0,51470,51480,51240,123975,105515,-2062,
2020-10-19,2011,51390.0,51580.0,51140.0,51170,51290,51480,113757,102002,-3513,
